created_at,text,screen_name,source,location,followers_count,friends_count,retweet_count,favourite_count,language,sentiment_polarity
(['Fri Jun 24 11:29:21 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'SadiqMalami3'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Great Grass Sea📍', '375', '312', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:21 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Akanksh26987959'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '183', '185', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:21 +0000 2022'," ""b'Still 5 candles short.\\n#Messi35'""", 'dexterritory'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Earth', '84', '268', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:21 +0000 2022'," ""b'RT @theequaliser__: Some ballers are world class. Some are even generational. But there is only one baller of a lifetime. And thats Lionel'""", 'DGenerationIsh'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '228', '463', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:22 +0000 2022'," '""b""""RT @59748messiani: yi ki dodun Lionel Messi.\\n\\n 974 Ma \\n 769 Gol\\n 331 Asist\\n\\n 7 Ballon d\'Or \\n 6 Altn ayakkab \\n 40 Kupa \\n\\nBir n""""""'", 'bugundeolduk_'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '53', '131', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:22 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", 'daniel_flores06'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Ciudad Autónoma de Buenos Aire', '277', '498', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:22 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'Temmyt_Official'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Southwestern Nigeria ', '3897', '3045', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:23 +0000 2022'," '""b""""RT @lnstantFoot: Joyeux anniversaire au meilleur joueur de l\'histoire du football : Lionel Messi fte aujourd\'hui ses 35 ans !  https:/""""""'", 'PrinceRds_'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '685', '1095', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:23 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'YaseerAbduljal1'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '91', '122', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:23 +0000 2022'," ""b'RT @AlbicelesteTalk: You would think the team scored a goal. Greatness of Lionel Andres Messi \\n\\n https://t.co/bivngz7V2u'""", 'lj_kebe'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '1360', '2598', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:24 +0000 2022'," ""b'@brfootball https://t.co/ZLnIOuqIWh'""", 'cfcRon___'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '2467', '1622', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:25 +0000 2022'," ""b'Today is Lionel messi birthday and Ronaldo is the one trending instead wow what a G.O.A.T'""", 'ogunleyequadri9'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Norway', '1533', '3786', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:26 +0000 2022'," ""b'RT @TrollFootbaII: Team @TrollFootbaII Wishing the Greatest Player of All Time Lionel Messi a Very Happy Birthday \\n\\nhttps://t.co/JSIEUHc'""", 'Shubham_Jha910'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Right behind you ', '178', '480', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:26 +0000 2022'," ""b'RT @AlbicelesteTalk: You would think the team scored a goal. Greatness of Lionel Andres Messi \\n\\n https://t.co/bivngz7V2u'""", 'SpiritualKonjji'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Nigeria', '3315', '3371', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:27 +0000 2022'," '""b""""RT @lnstantFoot: L\'un des plus beaux coup-francs inscrits dans la carrire de Lionel Messi \\nhttps://t.co/HQYf5r6QUa""""""'", 'karlo_akpa'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Camp lake bottom✌🏾', '1140', '977', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:27 +0000 2022'," ""b'Je rve o ils ont mis le shenron de dokkan battle?'""", 'Rcbgamin'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '31', '148', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:28 +0000 2022'," '""b""""RT @GoalNews: Relive Lionel Messi\'s greatest moments for Barcelona in El Clasico """"""'", 'AravinthKumara6'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '10', '41', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:29 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'AfandeMzing'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Jamaica', '754', '96', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:29 +0000 2022'," ""b'Humilde como pocos y ganador como muy pocos... El hroe sin capa cumple 35 aos y lleva 18 aos haciendo magia con https://t.co/A8JlGNoKZH'""", 'uri_09'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Ciudad Autónoma de Buenos Aire', '156', '538', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:30 +0000 2022'," ""b'RT @FrankKhalidUK: Cristiano Ronaldo talking about Lionel Messi. https://t.co/U4zZW4WQbZ'""", 'TheMilkyFy'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Nepal', '9', '82', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:30 +0000 2022'," ""b'RT @TNTSportsBR: 35 ANOS DE UM DOS MAIORES DA HISTRIA!  Hoje deveria ser feriado MUNDIAL.  aniversrio de Lionel Messi! Deixa a seu'""", 'lexandre04'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'rj', '1366', '982', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:30 +0000 2022'," '""b\'RT @porquetendencia: """"Lionel Andres Messi"""":\\nPorque cumple 35 aos https://t.co/KpcbKUEcKs\'""'", 'NicolsEspinill2'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '87', '862', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:30 +0000 2022'," ""b'RT @LaLigaEN: Happy 35th birthday to the Lionel Messi!\\n\\nWho remembers when the Argentine wizardscored four goals in a 5-0 win fo'""", 'bee963287336'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '0', '15', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:33 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'Nandilyepo'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Windhoek ', '759', '842', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:34 +0000 2022'," ""b'@Bet9jaOfficial Happy birthday Lionel messi..love from Nigeria'""", 'nessabae22'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '83', '119', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:35 +0000 2022'," ""b'RT @Mbahdeyforyou: The Goat turns 35 today  \\n\\nHappy birthday Lionel Messi https://t.co/KRVxg9gt1g'""", 'SOMEDIA203'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '17', '443', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:35 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'lover_era89'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'evermore defense account', '459', '184', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:35 +0000 2022'," ""b''""", 'DGenerationIsh'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '228', '463', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:36 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'EricAdu04966202'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '0', '18', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:36 +0000 2022'," ""b'RT @LyesBouzidi10: Lionel Messi - The Story\\n\\nPart of The Journey is The End\\n\\n https://t.co/jYkdNY2DZM'""", 'midhun_fcb'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '154', '304', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:36 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'cryyourcry'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '290', '850', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:36 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'KerageJoe'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Kenya', '1190', '689', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:37 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'DuncanDillion'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", 'Hapa na pale', '550', '584', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:37 +0000 2022'," '""b""""RT @lnstantFoot: Lionel Messi est le seul joueur de l\'histoire  avoir remport 7 Ballons d\'Or dans l\'histoire du football. \\n\\n htt""""""'", 'crackitoOL'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '120', '280', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:38 +0000 2022'," ""b''""", 'antoniospm__'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '97', '352', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:38 +0000 2022'," ""b'RT @ChampionsLeague:  Lionel Messi records...\\n\\n Most group stage goals (74)\\n Most round of 16 goals (28)\\n Most Champions League goals'""", '_5lfa'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '🇰🇼🇦🇪', '244', '184', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:40 +0000 2022'," ""b'Happy Birthday Messi '""", 'rhea_ariga'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Bangalore', '61', '191', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:43 +0000 2022'," ""b'RT @iskarthi_: Happy birthday Mr. Lionel Andres Messi \\n\\nNaturally supreme https://t.co/CXHqIQH6Dw'""", 'de_onlyson'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Awka🌅', '1277', '1201', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:43 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'sahalvp16'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '68', '189', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:43 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'Silas53679137'," '""<a href=""""https://mobile.twitter.com"""" rel=""""nofollow"""">Twitter Web App</a>""'", '', '71', '412', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:43 +0000 2022'," ""b'RT @ChampionsLeague:  Lionel Messi records...\\n\\n Most group stage goals (74)\\n Most round of 16 goals (28)\\n Most Champions League goals'""", 'matuka_s'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'unimportant', '311', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:43 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'CeaserKelly2'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '178', '296', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:44 +0000 2022'," ""b'RT @goal: Lionel Andres Messi. https://t.co/wwyLLjVxQk'""", 'Edson_FuSa'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'San Juan del Río', '231', '172', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:44 +0000 2022'," ""b'la lgende de leur lgende .'""", 'Marvyn327'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '278', '89', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:45 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'timetofeedkats'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '455', '930', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:45 +0000 2022'," ""b'RT @Football__Tweet: Lionel Messi was already entertaining when he was only 8 years old...\\n\\nBorn for this. \\n\\n @FTalentScout \\n\\n https://t.'""", 'Lucas_Yander'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '81', '291', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:45 +0000 2022'," ""b'RT @CBlaugrana_: Hoje  aniversrio do maior jogador da histria do Barcelona e do futebol!  sempre um prazer ver Lionel Messi com a sua g'""", 'iadkzz'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '7', '35', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:45 +0000 2022'," ""b'RT @talkSPORT: Happy Birthday to Lionel Messi who turns 35 today \\n\\n 974 Games\\n 769 Goals\\n 331 Assists\\n\\n 1 x Olympic Gold Medal\\n 1 x'""", '_5lfa'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '🇰🇼🇦🇪', '244', '184', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:46 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'sousacapalot'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '224', '370', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:47 +0000 2022'," ""b'Qu barbaridad. Me pregunto si alguien habr superado los 800.'""", 'Elmadridihmo'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Santiago Bernabeu', '11279', '521', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:47 +0000 2022'," ""b'O melhor de todos os tempos! '""", 'sddtodinhocrj'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'RT City - Ratolândia 🐀', '776', '1221', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:47 +0000 2022'," ""b'RT @Lm10Messista: Lionel Andrs Messi Cuccittini. [hilo]\\nMi carta de cumpleaos. https://t.co/flXFKJYFF9'""", 'CarlitoNoguera'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Clorinda ', '327', '506', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:47 +0000 2022'," ""b'RT @okdobleamarilla:  Creemos firmemente que el 24 de Junio debera declararse como fecha patria en #Argentina \\n\\n Lionel Andrs #Messi'""", 'SoyElPulpoNegro'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '256', '358', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:47 +0000 2022'," ""b'RT @goal: HAPPY 35TH BIRTHDAY TO LIONEL MESSI  https://t.co/M4xN2YdhTX'""", 'garotoexemplaar'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '763', '1804', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:48 +0000 2022'," ""b'Insane I saw this live!'""", 'P_Perspective97'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Anywhere - Rent Free', '4', '156', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:48 +0000 2022'," '""b""""RT @ESPNFC: Lionel Messi turns 35 today.\\n\\nThe man was born to win Ballon d\'Ors  https://t.co/UeYnWRCnr1""""""'", 'MohdHafiziAzman'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Malaysia', '35', '34', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:48 +0000 2022'," '""b""""RT @sportbible:  974 Games\\n 769 Goals\\n 331 Assists\\n 7 Ballon d\'Ors\\n 40 Trophies\\n\\nHappy Birthday to Lionel Messi who turns 35 today """"""'", 'BeautifulFuti'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", '', '316', '371', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:49 +0000 2022'," ""b'RT @ChampionsLeague:  Sum up Champions League legend Lionel Messi in one word...\\n\\n#UCL'""", 'range_ryo_yama'," '""<a href=""""http://twitter.com/#!/download/ipad"""" rel=""""nofollow"""">Twitter for iPad</a>""'", '長野⇦⇨沖縄', '12', '114', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:49 +0000 2022'," ""b'@news18dotcom @Dani4Oluwagbemi Happy Birthday Lionel Messi....You inspire millions of young people out there....'""", 'FavourKings15'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Nigeria', '101', '657', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:50 +0000 2022'," ""b'RT @TNTSportsBR: 35 ANOS DE UM DOS MAIORES DA HISTRIA!  Hoje deveria ser feriado MUNDIAL.  aniversrio de Lionel Messi! Deixa a seu'""", 'Vitin_70x'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", '', '814', '553', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:50 +0000 2022'," ""b'RT @qwekunsiah: HAPPY BIRTHDAY GOAT LIONEL MESSI https://t.co/TN7wMD1BMf'""", 'BenopaOnyx1'," '""<a href=""""http://twitter.com/download/iphone"""" rel=""""nofollow"""">Twitter for iPhone</a>""'", 'Beno City', '219858', '10313', '', '', ''], 'Neutral')
(['Fri Jun 24 11:29:51 +0000 2022'," ""b'RT @brfootball: Lionel Messi celebrates his 35th birthday today.\\n\\nA candle for every trophy he won at Barcelona  https://t.co/GuJVXUN7EF'""", 'nochetti69'," '""<a href=""""http://twitter.com/download/android"""" rel=""""nofollow"""">Twitter for Android</a>""'", 'Barrancahell', '830', '4999', '', '', ''], 'Neutral')
